
2023-07-18_02-42-51: cars 1, truck 0, bus 0, side: left
2023-07-18_02-42-51: cars 6, truck 2, bus 0, side: right
2023-07-18_02-47-52: cars 0, truck 0, bus 0, side: left
2023-07-18_02-47-52: cars 0, truck 1, bus 0, side: right
2023-07-18_02-52-54: cars 0, truck 1, bus 0, side: left
2023-07-18_02-52-54: cars 0, truck 1, bus 0, side: right
2023-07-18_02-57-56: cars 0, truck 1, bus 0, side: left
2023-07-18_02-57-56: cars 0, truck 2, bus 0, side: right
2023-07-18_03-02-58: cars 0, truck 0, bus 0, side: left
2023-07-18_03-02-58: cars 0, truck 2, bus 0, side: right
2023-07-18_03-08-00: cars 0, truck 1, bus 0, side: left
2023-07-18_03-08-00: cars 0, truck 2, bus 0, side: right
2023-07-18_03-13-03: cars 0, truck 0, bus 0, side: left
2023-07-18_03-13-03: cars 0, truck 1, bus 0, side: right
2023-07-18_03-18-04: cars 1, truck 0, bus 0, side: left
2023-07-18_03-18-04: cars 0, truck 1, bus 0, side: right
2023-07-18_03-23-06: cars 0, truck 0, bus 0, side: left
2023-07-18_03-23-06: cars 0, truck 1, bus 0, side: right
2023-07-18_03-28-08: cars 1, truck 0, bus 0, side: left
2023-07-18_03-28-08: cars 0, truck 2, bus 0, side: right
2023-07-18_03-33-10: cars 1, truck 0, bus 0, side: left
2023-07-18_03-33-10: cars 0, truck 1, bus 0, side: right
2023-07-18_03-38-12: cars 0, truck 0, bus 0, side: left
2023-07-18_03-38-12: cars 0, truck 1, bus 0, side: right
2023-07-18_03-43-14: cars 1, truck 0, bus 0, side: left
2023-07-18_03-43-14: cars 0, truck 1, bus 0, side: right
2023-07-18_03-48-16: cars 0, truck 0, bus 0, side: left
2023-07-18_03-48-16: cars 0, truck 2, bus 1, side: right
2023-07-18_03-53-17: cars 1, truck 0, bus 0, side: left
2023-07-18_03-53-17: cars 0, truck 1, bus 0, side: right
2023-07-18_03-58-19: cars 0, truck 0, bus 0, side: left
2023-07-18_03-58-19: cars 0, truck 1, bus 0, side: right
2023-07-18_04-03-22: cars 0, truck 0, bus 0, side: left
2023-07-18_04-03-22: cars 0, truck 2, bus 0, side: right
2023-07-18_04-08-24: cars 0, truck 0, bus 0, side: left
2023-07-18_04-08-24: cars 0, truck 2, bus 1, side: right
2023-07-18_04-13-26: cars 0, truck 0, bus 0, side: left
2023-07-18_04-13-26: cars 0, truck 2, bus 1, side: right
2023-07-18_04-18-29: cars 0, truck 0, bus 0, side: left
2023-07-18_04-18-29: cars 0, truck 2, bus 0, side: right
2023-07-18_04-23-31: cars 0, truck 0, bus 0, side: left
2023-07-18_04-23-31: cars 0, truck 1, bus 1, side: right
2023-07-18_04-28-34: cars 0, truck 1, bus 0, side: left
2023-07-18_04-28-34: cars 0, truck 1, bus 0, side: right
2023-07-18_04-33-36: cars 0, truck 1, bus 0, side: left
2023-07-18_04-33-36: cars 0, truck 2, bus 0, side: right
2023-07-18_04-38-38: cars 0, truck 0, bus 0, side: left
2023-07-18_04-38-38: cars 0, truck 3, bus 0, side: right
2023-07-18_04-43-40: cars 0, truck 0, bus 0, side: left
2023-07-18_04-43-40: cars 2, truck 1, bus 0, side: right
2023-07-18_04-48-41: cars 0, truck 1, bus 1, side: left
2023-07-18_04-48-41: cars 3, truck 2, bus 0, side: right
2023-07-18_04-53-43: cars 0, truck 0, bus 0, side: left
2023-07-18_04-53-43: cars 4, truck 1, bus 0, side: right
2023-07-18_04-58-45: cars 0, truck 0, bus 0, side: left
2023-07-18_04-58-45: cars 5, truck 2, bus 1, side: right
2023-07-18_05-03-48: cars 0, truck 0, bus 0, side: left
2023-07-18_05-03-48: cars 6, truck 2, bus 1, side: right
2023-07-18_05-08-50: cars 0, truck 0, bus 0, side: left
2023-07-18_05-08-50: cars 9, truck 2, bus 0, side: right
2023-07-18_05-13-52: cars 0, truck 0, bus 0, side: left
2023-07-18_05-13-52: cars 9, truck 3, bus 1, side: right
2023-07-18_05-18-54: cars 0, truck 0, bus 0, side: left
2023-07-18_05-18-54: cars 8, truck 2, bus 1, side: right
2023-07-18_05-23-56: cars 1, truck 0, bus 0, side: left
2023-07-18_05-23-56: cars 8, truck 1, bus 0, side: right
2023-07-18_05-28-58: cars 0, truck 1, bus 0, side: left
2023-07-18_05-28-58: cars 11, truck 3, bus 0, side: right
2023-07-18_05-34-00: cars 0, truck 0, bus 0, side: left
2023-07-18_05-34-00: cars 11, truck 1, bus 0, side: right
2023-07-18_05-39-02: cars 0, truck 0, bus 0, side: left
2023-07-18_05-39-02: cars 12, truck 2, bus 0, side: right
2023-07-18_05-44-05: cars 0, truck 0, bus 0, side: left
2023-07-18_05-44-05: cars 12, truck 2, bus 0, side: right
2023-07-18_05-49-07: cars 0, truck 0, bus 0, side: left
2023-07-18_05-49-07: cars 10, truck 2, bus 0, side: right
2023-07-18_05-54-09: cars 0, truck 0, bus 0, side: left
2023-07-18_05-54-09: cars 10, truck 2, bus 0, side: right
2023-07-18_05-59-10: cars 0, truck 0, bus 0, side: left
2023-07-18_05-59-10: cars 11, truck 2, bus 0, side: right
2023-07-18_06-04-12: cars 0, truck 0, bus 0, side: left
2023-07-18_06-04-12: cars 10, truck 2, bus 0, side: right
2023-07-18_06-09-15: cars 0, truck 0, bus 0, side: left
2023-07-18_06-09-15: cars 10, truck 2, bus 0, side: right
2023-07-18_06-14-17: cars 1, truck 0, bus 0, side: left
2023-07-18_06-14-17: cars 10, truck 2, bus 0, side: right
2023-07-18_06-19-19: cars 0, truck 0, bus 0, side: left
2023-07-18_06-19-19: cars 9, truck 2, bus 0, side: right
2023-07-18_06-24-21: cars 0, truck 0, bus 0, side: left
2023-07-18_06-24-21: cars 9, truck 1, bus 0, side: right
2023-07-18_06-29-24: cars 0, truck 0, bus 0, side: left
2023-07-18_06-29-24: cars 11, truck 0, bus 0, side: right
2023-07-18_06-34-26: cars 0, truck 0, bus 0, side: left
2023-07-18_06-34-26: cars 10, truck 1, bus 0, side: right
2023-07-18_06-39-28: cars 0, truck 0, bus 0, side: left
2023-07-18_06-39-28: cars 11, truck 1, bus 0, side: right
2023-07-18_06-44-30: cars 1, truck 0, bus 0, side: left
2023-07-18_06-44-30: cars 11, truck 1, bus 1, side: right
2023-07-18_06-49-31: cars 0, truck 0, bus 0, side: left
2023-07-18_06-49-31: cars 10, truck 2, bus 1, side: right
2023-07-18_06-54-34: cars 0, truck 0, bus 0, side: left
2023-07-18_06-54-34: cars 10, truck 3, bus 1, side: right
2023-07-18_06-59-36: cars 1, truck 0, bus 0, side: left
2023-07-18_06-59-36: cars 11, truck 3, bus 2, side: right
2023-07-18_07-04-38: cars 1, truck 0, bus 0, side: left
2023-07-18_07-04-38: cars 11, truck 3, bus 0, side: right
2023-07-18_07-09-40: cars 0, truck 1, bus 1, side: left
2023-07-18_07-09-40: cars 13, truck 3, bus 0, side: right
2023-07-18_07-14-42: cars 0, truck 0, bus 0, side: left
2023-07-18_07-14-42: cars 12, truck 4, bus 0, side: right
2023-07-18_07-19-44: cars 0, truck 1, bus 0, side: left
2023-07-18_07-19-44: cars 12, truck 4, bus 0, side: right
2023-07-18_07-24-46: cars 3, truck 0, bus 0, side: left
2023-07-18_07-24-46: cars 10, truck 2, bus 0, side: right
2023-07-18_07-29-49: cars 0, truck 0, bus 0, side: left
2023-07-18_07-29-49: cars 12, truck 1, bus 0, side: right
2023-07-18_07-34-51: cars 0, truck 0, bus 0, side: left
2023-07-18_07-34-51: cars 14, truck 1, bus 0, side: right
2023-07-18_07-39-53: cars 0, truck 0, bus 0, side: left
2023-07-18_07-39-53: cars 12, truck 2, bus 1, side: right
2023-07-18_07-44-55: cars 0, truck 0, bus 0, side: left
2023-07-18_07-44-55: cars 3, truck 1, bus 2, side: right
2023-07-18_07-49-57: cars 0, truck 0, bus 0, side: left
2023-07-18_07-49-57: cars 3, truck 1, bus 1, side: right
2023-07-18_07-55-00: cars 0, truck 0, bus 0, side: left
2023-07-18_07-55-00: cars 0, truck 1, bus 1, side: right
2023-07-18_08-00-01: cars 0, truck 0, bus 0, side: left
2023-07-18_08-00-01: cars 0, truck 2, bus 1, side: right
2023-07-18_08-05-03: cars 1, truck 0, bus 0, side: left
2023-07-18_08-05-03: cars 2, truck 2, bus 1, side: right
2023-07-18_08-10-06: cars 0, truck 0, bus 0, side: left
2023-07-18_08-10-06: cars 4, truck 1, bus 1, side: right
2023-07-18_08-15-08: cars 0, truck 0, bus 0, side: left
2023-07-18_08-15-08: cars 5, truck 2, bus 1, side: right
2023-07-18_08-20-11: cars 0, truck 0, bus 0, side: left
2023-07-18_08-20-11: cars 6, truck 1, bus 0, side: right
2023-07-18_08-25-13: cars 0, truck 0, bus 0, side: left
2023-07-18_08-25-13: cars 3, truck 1, bus 0, side: right
2023-07-18_08-30-16: cars 0, truck 0, bus 0, side: left
2023-07-18_08-30-16: cars 5, truck 2, bus 0, side: right
2023-07-18_08-35-18: cars 0, truck 0, bus 0, side: left
2023-07-18_08-35-18: cars 6, truck 1, bus 0, side: right
2023-07-18_08-40-20: cars 0, truck 0, bus 0, side: left
2023-07-18_08-40-20: cars 7, truck 1, bus 0, side: right
2023-07-18_08-45-22: cars 0, truck 0, bus 0, side: left
2023-07-18_08-45-22: cars 5, truck 1, bus 0, side: right
2023-07-18_08-50-25: cars 0, truck 0, bus 0, side: left
2023-07-18_08-50-25: cars 6, truck 1, bus 0, side: right
2023-07-18_08-55-27: cars 0, truck 0, bus 0, side: left
2023-07-18_08-55-27: cars 8, truck 1, bus 0, side: right
2023-07-18_09-00-29: cars 0, truck 0, bus 0, side: left
2023-07-18_09-00-29: cars 0, truck 1, bus 1, side: right
2023-07-18_09-05-31: cars 1, truck 0, bus 0, side: left
2023-07-18_09-05-31: cars 0, truck 1, bus 1, side: right
2023-07-18_09-10-35: cars 0, truck 0, bus 0, side: left
2023-07-18_09-10-35: cars 0, truck 0, bus 0, side: right
2023-07-18_09-15-38: cars 0, truck 0, bus 0, side: left
2023-07-18_09-15-38: cars 0, truck 1, bus 0, side: right
2023-07-18_09-20-41: cars 0, truck 0, bus 0, side: left
2023-07-18_09-20-41: cars 0, truck 1, bus 0, side: right
2023-07-18_09-25-44: cars 0, truck 0, bus 0, side: left
2023-07-18_09-25-44: cars 0, truck 1, bus 0, side: right
2023-07-18_09-30-47: cars 0, truck 0, bus 0, side: left
2023-07-18_09-30-47: cars 1, truck 1, bus 0, side: right
2023-07-18_09-35-49: cars 1, truck 0, bus 0, side: left
2023-07-18_09-35-49: cars 1, truck 1, bus 0, side: right
2023-07-18_09-40-52: cars 0, truck 0, bus 0, side: left
2023-07-18_09-40-52: cars 0, truck 1, bus 0, side: right
2023-07-18_09-45-55: cars 1, truck 0, bus 0, side: left
2023-07-18_09-45-55: cars 0, truck 1, bus 0, side: right
2023-07-18_09-50-59: cars 0, truck 0, bus 0, side: left
2023-07-18_09-50-59: cars 0, truck 1, bus 0, side: right
2023-07-18_09-56-01: cars 0, truck 0, bus 0, side: left
2023-07-18_09-56-01: cars 0, truck 1, bus 0, side: right
2023-07-18_10-01-03: cars 0, truck 0, bus 0, side: left
2023-07-18_10-01-03: cars 0, truck 1, bus 0, side: right
2023-07-18_10-06-06: cars 0, truck 0, bus 0, side: left
2023-07-18_10-06-06: cars 0, truck 1, bus 0, side: right
2023-07-18_10-11-09: cars 0, truck 0, bus 0, side: left
2023-07-18_10-11-09: cars 2, truck 1, bus 0, side: right
2023-07-18_10-16-12: cars 0, truck 0, bus 0, side: left
2023-07-18_10-16-12: cars 0, truck 1, bus 0, side: right
2023-07-18_10-21-14: cars 0, truck 0, bus 0, side: left
2023-07-18_10-21-14: cars 0, truck 1, bus 0, side: right
2023-07-18_10-26-16: cars 0, truck 0, bus 0, side: left
2023-07-18_10-26-16: cars 0, truck 1, bus 0, side: right
2023-07-18_10-31-19: cars 0, truck 0, bus 0, side: left
2023-07-18_10-31-19: cars 0, truck 1, bus 0, side: right
2023-07-18_10-36-22: cars 0, truck 0, bus 0, side: left
2023-07-18_10-36-22: cars 0, truck 1, bus 0, side: right
2023-07-18_10-41-24: cars 0, truck 0, bus 0, side: left
2023-07-18_10-41-24: cars 0, truck 1, bus 0, side: right
2023-07-18_10-46-26: cars 0, truck 0, bus 0, side: left
2023-07-18_10-46-26: cars 0, truck 1, bus 0, side: right
2023-07-18_10-51-29: cars 1, truck 0, bus 0, side: left
2023-07-18_10-51-29: cars 0, truck 0, bus 0, side: right
2023-07-18_10-56-31: cars 1, truck 0, bus 0, side: left
2023-07-18_10-56-31: cars 0, truck 1, bus 0, side: right
2023-07-18_11-01-33: cars 1, truck 0, bus 0, side: left
2023-07-18_11-01-33: cars 1, truck 1, bus 0, side: right
2023-07-18_11-06-36: cars 0, truck 0, bus 0, side: left
2023-07-18_11-06-36: cars 0, truck 1, bus 0, side: right
2023-07-18_11-11-38: cars 1, truck 0, bus 0, side: left
2023-07-18_11-11-38: cars 0, truck 1, bus 0, side: right
2023-07-18_11-16-41: cars 1, truck 0, bus 0, side: left
2023-07-18_11-16-41: cars 0, truck 1, bus 0, side: right
2023-07-18_11-21-43: cars 1, truck 1, bus 0, side: left
2023-07-18_11-21-43: cars 0, truck 1, bus 0, side: right
2023-07-18_11-26-46: cars 1, truck 0, bus 0, side: left
2023-07-18_11-26-46: cars 0, truck 1, bus 0, side: right
2023-07-18_11-31-48: cars 0, truck 0, bus 0, side: left
2023-07-18_11-31-48: cars 0, truck 1, bus 0, side: right
2023-07-18_11-36-50: cars 1, truck 0, bus 0, side: left
2023-07-18_11-36-50: cars 0, truck 1, bus 0, side: right
2023-07-18_11-41-52: cars 0, truck 0, bus 0, side: left
2023-07-18_11-41-52: cars 0, truck 1, bus 0, side: right
2023-07-18_11-46-53: cars 0, truck 0, bus 0, side: left
2023-07-18_11-46-53: cars 1, truck 1, bus 0, side: right
2023-07-18_11-51-56: cars 0, truck 0, bus 0, side: left
2023-07-18_11-51-56: cars 0, truck 1, bus 0, side: right
2023-07-18_11-57-02: cars 0, truck 0, bus 0, side: left
2023-07-18_11-57-02: cars 0, truck 1, bus 0, side: right
2023-07-18_12-02-04: cars 0, truck 0, bus 0, side: left
2023-07-18_12-02-04: cars 0, truck 1, bus 0, side: right
2023-07-18_12-07-06: cars 1, truck 1, bus 1, side: left
2023-07-18_12-07-06: cars 0, truck 1, bus 0, side: right
2023-07-18_12-12-08: cars 0, truck 0, bus 0, side: left
2023-07-18_12-12-08: cars 0, truck 1, bus 0, side: right
2023-07-18_12-17-13: cars 2, truck 0, bus 0, side: left
2023-07-18_12-17-13: cars 2, truck 1, bus 0, side: right
2023-07-18_12-22-15: cars 2, truck 0, bus 0, side: left
2023-07-18_12-22-15: cars 0, truck 1, bus 0, side: right
2023-07-18_12-27-18: cars 1, truck 0, bus 0, side: left
2023-07-18_12-27-18: cars 0, truck 1, bus 0, side: right
2023-07-18_12-32-20: cars 1, truck 0, bus 0, side: left
2023-07-18_12-32-20: cars 1, truck 1, bus 0, side: right
2023-07-18_12-37-23: cars 2, truck 0, bus 0, side: left
2023-07-18_12-37-23: cars 0, truck 1, bus 0, side: right
2023-07-18_12-42-26: cars 1, truck 0, bus 0, side: left
2023-07-18_12-42-26: cars 0, truck 1, bus 0, side: right
2023-07-18_12-47-28: cars 1, truck 0, bus 0, side: left
2023-07-18_12-47-28: cars 1, truck 0, bus 0, side: right
2023-07-18_12-52-31: cars 1, truck 1, bus 0, side: left
2023-07-18_12-52-31: cars 2, truck 1, bus 0, side: right
2023-07-18_12-57-33: cars 1, truck 0, bus 0, side: left
2023-07-18_12-57-33: cars 3, truck 2, bus 1, side: right
2023-07-18_13-02-35: cars 1, truck 0, bus 0, side: left
2023-07-18_13-02-35: cars 6, truck 1, bus 1, side: right
2023-07-18_13-07-38: cars 2, truck 0, bus 0, side: left
2023-07-18_13-07-38: cars 6, truck 3, bus 0, side: right
2023-07-18_13-12-40: cars 0, truck 0, bus 0, side: left
2023-07-18_13-12-40: cars 8, truck 1, bus 1, side: right
2023-07-18_13-17-42: cars 1, truck 0, bus 0, side: left
2023-07-18_13-17-42: cars 12, truck 2, bus 0, side: right
2023-07-18_13-22-45: cars 1, truck 0, bus 0, side: left
2023-07-18_13-22-45: cars 12, truck 1, bus 1, side: right
2023-07-18_13-27-47: cars 1, truck 0, bus 0, side: left
2023-07-18_13-27-47: cars 13, truck 2, bus 0, side: right
2023-07-18_13-32-50: cars 1, truck 0, bus 0, side: left
2023-07-18_13-32-50: cars 10, truck 2, bus 0, side: right
2023-07-18_13-37-53: cars 1, truck 0, bus 0, side: left
2023-07-18_13-37-53: cars 8, truck 2, bus 1, side: right
2023-07-18_13-42-55: cars 1, truck 0, bus 0, side: left
2023-07-18_13-42-55: cars 9, truck 3, bus 1, side: right
2023-07-18_13-47-57: cars 0, truck 0, bus 0, side: left
2023-07-18_13-47-57: cars 11, truck 3, bus 1, side: right
2023-07-18_13-53-00: cars 1, truck 0, bus 0, side: left
2023-07-18_13-53-00: cars 13, truck 3, bus 1, side: right
2023-07-18_13-58-02: cars 0, truck 0, bus 0, side: left
2023-07-18_13-58-02: cars 11, truck 3, bus 3, side: right
2023-07-18_14-03-04: cars 1, truck 0, bus 0, side: left
2023-07-18_14-03-04: cars 10, truck 3, bus 2, side: right
2023-07-18_14-08-06: cars 1, truck 0, bus 0, side: left
2023-07-18_14-08-06: cars 8, truck 4, bus 1, side: right
2023-07-18_14-13-09: cars 2, truck 0, bus 0, side: left
2023-07-18_14-13-09: cars 6, truck 3, bus 3, side: right
2023-07-18_14-18-12: cars 1, truck 0, bus 0, side: left
2023-07-18_14-18-12: cars 7, truck 4, bus 2, side: right
2023-07-18_14-23-14: cars 2, truck 0, bus 0, side: left
2023-07-18_14-23-14: cars 5, truck 3, bus 2, side: right
2023-07-18_14-28-16: cars 2, truck 0, bus 0, side: left
2023-07-18_14-28-16: cars 5, truck 5, bus 2, side: right
2023-07-18_14-33-18: cars 2, truck 0, bus 0, side: left
2023-07-18_14-33-18: cars 5, truck 4, bus 2, side: right
2023-07-18_14-38-20: cars 2, truck 0, bus 0, side: left
2023-07-18_14-38-20: cars 6, truck 2, bus 2, side: right
2023-07-18_14-43-22: cars 2, truck 0, bus 0, side: left
2023-07-18_14-43-22: cars 5, truck 3, bus 2, side: right
2023-07-18_14-48-24: cars 1, truck 0, bus 0, side: left
2023-07-18_14-48-24: cars 6, truck 4, bus 2, side: right
2023-07-18_14-53-26: cars 1, truck 0, bus 0, side: left
2023-07-18_14-53-26: cars 6, truck 3, bus 2, side: right
2023-07-18_14-58-29: cars 1, truck 0, bus 0, side: left
2023-07-18_14-58-29: cars 4, truck 5, bus 2, side: right
2023-07-18_15-03-31: cars 1, truck 0, bus 0, side: left
2023-07-18_15-03-31: cars 4, truck 4, bus 2, side: right
2023-07-18_15-08-34: cars 1, truck 0, bus 0, side: left
2023-07-18_15-08-34: cars 5, truck 5, bus 2, side: right
2023-07-18_15-13-36: cars 1, truck 0, bus 0, side: left
2023-07-18_15-13-36: cars 8, truck 4, bus 2, side: right
2023-07-18_15-18-41: cars 0, truck 0, bus 0, side: left
2023-07-18_15-18-41: cars 10, truck 5, bus 3, side: right
2023-07-18_15-23-43: cars 1, truck 0, bus 0, side: left
2023-07-18_15-23-43: cars 9, truck 5, bus 2, side: right
2023-07-18_15-28-46: cars 1, truck 0, bus 0, side: left
2023-07-18_15-28-46: cars 7, truck 4, bus 0, side: right
2023-07-18_15-33-49: cars 1, truck 1, bus 0, side: left
2023-07-18_15-33-49: cars 5, truck 5, bus 1, side: right
2023-07-18_15-38-51: cars 1, truck 0, bus 0, side: left
2023-07-18_15-38-51: cars 9, truck 5, bus 2, side: right
2023-07-18_15-43-54: cars 0, truck 0, bus 0, side: left
2023-07-18_15-43-54: cars 9, truck 3, bus 2, side: right
2023-07-18_15-48-56: cars 2, truck 0, bus 0, side: left
2023-07-18_15-48-56: cars 7, truck 4, bus 3, side: right
2023-07-18_15-53-58: cars 1, truck 0, bus 0, side: left
2023-07-18_15-53-58: cars 7, truck 4, bus 4, side: right
2023-07-18_15-59-02: cars 4, truck 0, bus 0, side: left
2023-07-18_15-59-02: cars 8, truck 4, bus 3, side: right
2023-07-18_16-04-05: cars 0, truck 0, bus 0, side: left
2023-07-18_16-04-05: cars 9, truck 4, bus 2, side: right
2023-07-18_16-09-07: cars 1, truck 0, bus 0, side: left
2023-07-18_16-09-07: cars 3, truck 5, bus 1, side: right
2023-07-18_16-14-10: cars 1, truck 0, bus 0, side: left
2023-07-18_16-14-10: cars 8, truck 3, bus 1, side: right
2023-07-18_16-19-12: cars 1, truck 0, bus 0, side: left
2023-07-18_16-19-12: cars 10, truck 4, bus 0, side: right
2023-07-18_16-24-14: cars 0, truck 0, bus 0, side: left
2023-07-18_16-24-14: cars 12, truck 3, bus 0, side: right
2023-07-18_16-29-19: cars 0, truck 0, bus 0, side: left
2023-07-18_16-29-19: cars 10, truck 2, bus 1, side: right
2023-07-18_16-34-22: cars 1, truck 0, bus 0, side: left
2023-07-18_16-34-22: cars 10, truck 2, bus 1, side: right
2023-07-18_16-39-24: cars 2, truck 0, bus 0, side: left
2023-07-18_16-39-24: cars 10, truck 3, bus 0, side: right
2023-07-18_16-44-28: cars 1, truck 0, bus 0, side: left
2023-07-18_16-44-28: cars 10, truck 4, bus 0, side: right
2023-07-18_16-49-29: cars 1, truck 1, bus 0, side: left
2023-07-18_16-49-29: cars 5, truck 2, bus 0, side: right
2023-07-18_16-54-32: cars 0, truck 0, bus 0, side: left
2023-07-18_16-54-32: cars 8, truck 2, bus 0, side: right
2023-07-18_16-59-34: cars 2, truck 0, bus 0, side: left
2023-07-18_16-59-34: cars 8, truck 3, bus 1, side: right
2023-07-18_17-04-36: cars 1, truck 0, bus 0, side: left
2023-07-18_17-04-36: cars 8, truck 0, bus 1, side: right
2023-07-18_17-09-38: cars 2, truck 0, bus 0, side: left
2023-07-18_17-09-38: cars 9, truck 0, bus 0, side: right
2023-07-18_17-14-40: cars 3, truck 0, bus 0, side: left
2023-07-18_17-14-40: cars 9, truck 0, bus 0, side: right
2023-07-18_17-19-43: cars 2, truck 0, bus 0, side: left
2023-07-18_17-19-43: cars 12, truck 0, bus 0, side: right
2023-07-18_17-24-45: cars 1, truck 0, bus 0, side: left
2023-07-18_17-24-45: cars 10, truck 0, bus 0, side: right
2023-07-18_17-29-48: cars 0, truck 0, bus 0, side: left
2023-07-18_17-29-48: cars 7, truck 0, bus 0, side: right
2023-07-18_17-34-50: cars 1, truck 0, bus 0, side: left
2023-07-18_17-34-50: cars 0, truck 1, bus 0, side: right
2023-07-18_17-39-53: cars 3, truck 0, bus 0, side: left
2023-07-18_17-39-53: cars 6, truck 2, bus 0, side: right
2023-07-18_17-44-55: cars 0, truck 0, bus 0, side: left
2023-07-18_17-44-55: cars 8, truck 3, bus 0, side: right
2023-07-18_17-49-57: cars 1, truck 0, bus 0, side: left
2023-07-18_17-49-57: cars 8, truck 4, bus 0, side: right
2023-07-18_17-55-00: cars 0, truck 0, bus 0, side: left
2023-07-18_17-55-00: cars 7, truck 2, bus 0, side: right
2023-07-18_18-00-02: cars 1, truck 0, bus 0, side: left
2023-07-18_18-00-02: cars 7, truck 3, bus 0, side: right
2023-07-18_18-05-04: cars 2, truck 0, bus 1, side: left
2023-07-18_18-05-04: cars 8, truck 3, bus 0, side: right
2023-07-18_18-10-07: cars 1, truck 0, bus 0, side: left
2023-07-18_18-10-07: cars 11, truck 5, bus 0, side: right
2023-07-18_18-15-09: cars 1, truck 1, bus 0, side: left
2023-07-18_18-15-09: cars 9, truck 5, bus 0, side: right
2023-07-18_18-20-12: cars 0, truck 0, bus 0, side: left
2023-07-18_18-20-12: cars 9, truck 6, bus 0, side: right
2023-07-18_18-25-14: cars 0, truck 0, bus 0, side: left
2023-07-18_18-25-14: cars 9, truck 4, bus 0, side: right
2023-07-18_18-30-16: cars 1, truck 0, bus 0, side: left
2023-07-18_18-30-16: cars 12, truck 4, bus 0, side: right
2023-07-18_18-35-19: cars 2, truck 0, bus 0, side: left
2023-07-18_18-35-19: cars 10, truck 5, bus 1, side: right
2023-07-18_18-40-21: cars 2, truck 0, bus 0, side: left
2023-07-18_18-40-21: cars 11, truck 3, bus 0, side: right
2023-07-18_18-45-23: cars 0, truck 0, bus 0, side: left
2023-07-18_18-45-23: cars 11, truck 5, bus 1, side: right
2023-07-18_18-50-25: cars 0, truck 0, bus 1, side: left
2023-07-18_18-50-25: cars 10, truck 2, bus 1, side: right
2023-07-18_18-55-28: cars 0, truck 0, bus 0, side: left
2023-07-18_18-55-28: cars 11, truck 4, bus 1, side: right
2023-07-18_19-00-30: cars 2, truck 0, bus 0, side: left
2023-07-18_19-00-30: cars 9, truck 1, bus 1, side: right
2023-07-18_19-05-32: cars 0, truck 0, bus 0, side: left
2023-07-18_19-05-32: cars 6, truck 0, bus 1, side: right
2023-07-18_19-10-34: cars 0, truck 0, bus 0, side: left
2023-07-18_19-10-34: cars 12, truck 5, bus 0, side: right
2023-07-18_19-15-36: cars 0, truck 0, bus 0, side: left
2023-07-18_19-15-36: cars 10, truck 5, bus 0, side: right
2023-07-18_19-20-38: cars 0, truck 0, bus 0, side: left
2023-07-18_19-20-38: cars 11, truck 2, bus 0, side: right
2023-07-18_19-25-41: cars 0, truck 0, bus 0, side: left
2023-07-18_19-25-41: cars 11, truck 3, bus 1, side: right
2023-07-18_19-30-43: cars 1, truck 0, bus 0, side: left
2023-07-18_19-30-43: cars 9, truck 3, bus 0, side: right
2023-07-18_19-35-45: cars 0, truck 0, bus 0, side: left
2023-07-18_19-35-45: cars 10, truck 2, bus 0, side: right
2023-07-18_19-40-47: cars 0, truck 0, bus 0, side: left
2023-07-18_19-40-47: cars 11, truck 2, bus 0, side: right
2023-07-18_19-45-49: cars 0, truck 0, bus 0, side: left
2023-07-18_19-45-49: cars 9, truck 2, bus 1, side: right
2023-07-18_19-50-51: cars 0, truck 0, bus 0, side: left
2023-07-18_19-50-51: cars 11, truck 3, bus 1, side: right
2023-07-18_19-55-53: cars 0, truck 1, bus 0, side: left
2023-07-18_19-55-53: cars 12, truck 4, bus 0, side: right
2023-07-18_20-00-55: cars 0, truck 0, bus 0, side: left
2023-07-18_20-00-55: cars 12, truck 3, bus 1, side: right
2023-07-18_20-05-58: cars 1, truck 0, bus 0, side: left
2023-07-18_20-05-58: cars 11, truck 3, bus 1, side: right
2023-07-18_20-11-00: cars 0, truck 0, bus 0, side: left
2023-07-18_20-11-00: cars 11, truck 3, bus 1, side: right
2023-07-18_20-16-02: cars 1, truck 0, bus 0, side: left
2023-07-18_20-16-02: cars 12, truck 3, bus 1, side: right
2023-07-18_20-21-04: cars 0, truck 0, bus 0, side: left
2023-07-18_20-21-04: cars 10, truck 3, bus 1, side: right
2023-07-18_20-26-07: cars 0, truck 0, bus 0, side: left
2023-07-18_20-26-07: cars 11, truck 4, bus 2, side: right
2023-07-18_20-31-09: cars 1, truck 0, bus 0, side: left
2023-07-18_20-31-09: cars 11, truck 3, bus 2, side: right
2023-07-18_20-36-11: cars 0, truck 0, bus 0, side: left
2023-07-18_20-36-11: cars 10, truck 2, bus 0, side: right
2023-07-18_20-41-13: cars 0, truck 0, bus 0, side: left
2023-07-18_20-41-13: cars 8, truck 2, bus 0, side: right
2023-07-18_20-46-15: cars 0, truck 0, bus 0, side: left
2023-07-18_20-46-15: cars 7, truck 2, bus 0, side: right
2023-07-18_20-51-18: cars 1, truck 0, bus 0, side: left
2023-07-18_20-51-18: cars 7, truck 2, bus 0, side: right
2023-07-18_20-56-20: cars 0, truck 0, bus 0, side: left
2023-07-18_20-56-20: cars 8, truck 2, bus 2, side: right
2023-07-18_21-01-22: cars 0, truck 0, bus 0, side: left
